# redshift      Ob
5.955482759442724650e+00 1.567051714849920230e-01
5.954991277611190625e+00 1.567049465431378519e-01
5.954499734215335849e+00 1.567047215101489421e-01
5.954008364000022091e+00 1.567044964934933005e-01
5.953517093128584570e+00 1.567042714593887831e-01
5.953025928124400679e+00 1.567040464108411246e-01
5.952534781714581946e+00 1.567038213078643660e-01
5.952043772063563942e+00 1.567035962046238462e-01
5.951552810219745027e+00 1.567033710603531749e-01
5.951062008226325695e+00 1.567031459264510984e-01
5.950571193477308007e+00 1.567029207237484456e-01
5.950080558715535872e+00 1.567026955406925770e-01
5.949589945531617019e+00 1.567024703045963863e-01
5.949099488122232771e+00 1.567022450770805542e-01
5.948609042979240868e+00 1.567020197922538438e-01
5.948118674872588940e+00 1.567017944798635709e-01
5.947628479911261756e+00 1.567015691840956404e-01
5.947138277316360799e+00 1.567013438218733123e-01
5.946648182752705125e+00 1.567011184463689977e-01
5.946158262829015051e+00 1.567008930882459738e-01
5.945668314992934356e+00 1.567006676543387100e-01
5.945178501123189463e+00 1.567004422191289603e-01
5.944688774816540011e+00 1.567002167612808472e-01
5.944199092203058754e+00 1.566999912606009682e-01
5.943709484937937937e+00 1.566997657316678005e-01
5.943220121834729142e+00 1.566995402522821101e-01
5.942730687406605483e+00 1.566993146770913614e-01
5.942241356917671524e+00 1.566990890868573127e-01
5.941752167722643918e+00 1.566988634988266682e-01
5.941263053898302005e+00 1.566986378826190907e-01
5.940773958994483017e+00 1.566984122121918843e-01
5.940285023275329479e+00 1.566981865522759920e-01
5.939796169337473231e+00 1.566979608671718871e-01
5.939307397551124801e+00 1.566977351570603416e-01
5.938818694055293612e+00 1.566975094155476089e-01
5.938330038905569985e+00 1.566972836334217245e-01
5.937841536009354826e+00 1.566970578587097984e-01
5.937353036505902182e+00 1.566968320226201083e-01
5.936864687226267812e+00 1.566966061930413490e-01
5.936376439820271855e+00 1.566963803476415507e-01
5.935888262151745920e+00 1.566961544715670673e-01
5.935400212806162479e+00 1.566959285919414524e-01
5.934912150753175020e+00 1.566957026434934175e-01
5.934424206162018045e+00 1.566954766864832316e-01
5.933936332954729664e+00 1.566952506995878680e-01
5.933448628170051364e+00 1.566950247277811015e-01
5.932960926096937371e+00 1.566947986942940907e-01
5.932473300057000465e+00 1.566945726331023525e-01
5.931985803521858891e+00 1.566943465690130710e-01
5.931498395975300042e+00 1.566941204832584256e-01
5.931011038885006137e+00 1.566938943579702093e-01
5.930523789371723531e+00 1.566936682196602704e-01
5.930036691828735940e+00 1.566934420889606050e-01
5.929549577137586347e+00 1.566932158873637626e-01
5.929062567331373046e+00 1.566929896715334725e-01
5.928575628812436271e+00 1.566927634258760693e-01
5.928088860982745345e+00 1.566925371966015612e-01
5.927602132715694694e+00 1.566923109227868760e-01
5.927115487337100141e+00 1.566920846245756227e-01
5.926628910726035038e+00 1.566918582954089090e-01
5.926142384929937279e+00 1.566916319269375246e-01
5.925656007708967721e+00 1.566914055646639325e-01
5.925169738546022913e+00 1.566911791897591943e-01
5.924683503129933193e+00 1.566909527676347280e-01
5.924197378812834813e+00 1.566907263343168821e-01
5.923711345734774980e+00 1.566904998805726812e-01
5.923225321308128954e+00 1.566902733679201298e-01
5.922739460460199723e+00 1.566900468685752945e-01
5.922253646583551578e+00 1.566898203281969493e-01
5.921767897156958504e+00 1.566895937549356022e-01
5.921282289366152973e+00 1.566893671848120229e-01
5.920796747587896647e+00 1.566891405825613093e-01
5.920311266588916155e+00 1.566889139457440516e-01
5.919825852970507007e+00 1.566886872774450323e-01
5.919340586824414885e+00 1.566884606150838743e-01
5.918855377312316257e+00 1.566882339162488924e-01
5.918370257819831615e+00 1.566880071965453813e-01
5.917885250746604875e+00 1.566877804664593699e-01
5.917400276726556108e+00 1.566875536888954201e-01
5.916915375345183747e+00 1.566873268823630871e-01
5.916430648371907353e+00 1.566871000944899117e-01
5.915945961104471351e+00 1.566868732622731519e-01
5.915461222004677388e+00 1.566866463428490674e-01
5.914976793723290882e+00 1.566864195060130027e-01
5.914492331735864639e+00 1.566861925904712294e-01
5.914007937787479463e+00 1.566859656438648329e-01
5.913523658289919993e+00 1.566857386879523528e-01
5.913039474974493892e+00 1.566855117141914833e-01
5.912555358896708135e+00 1.566852847090239864e-01
5.912071362285645115e+00 1.566850576969549824e-01
5.911587444515205902e+00 1.566848306589463946e-01
5.911103527692135096e+00 1.566846035584470997e-01
5.910619725748460951e+00 1.566843764489259661e-01
5.910136069368933320e+00 1.566841493448163369e-01
5.909652507733976989e+00 1.566839222222806416e-01
5.909168944431846704e+00 1.566836950360321334e-01
5.908685510973548993e+00 1.566834678478601639e-01
5.908202144273817069e+00 1.566832406281347401e-01
5.907718885097064110e+00 1.566830133960305793e-01
5.907235725471761789e+00 1.566827861478181927e-01
5.906752681049454168e+00 1.566825588908793421e-01
5.906269607002740507e+00 1.566823315570724240e-01
5.905786648523715598e+00 1.566821042147196474e-01
5.905303818684382477e+00 1.566818768700005138e-01
5.904821069393000776e+00 1.566816495002897602e-01
5.904338418992535864e+00 1.566814221142400765e-01
5.903855788505998348e+00 1.566811946746454742e-01
5.903373306610809834e+00 1.566809672421565214e-01
5.902890900350304726e+00 1.566807397824050152e-01
5.902408549680314032e+00 1.566805122859439570e-01
5.901926314455641531e+00 1.566802847810150612e-01
5.901444125898748894e+00 1.566800572351811638e-01
5.900961981386103616e+00 1.566798296472002583e-01
5.900479978183843954e+00 1.566796020629998842e-01
5.899998124091433205e+00 1.566793744862977622e-01
5.899516237583561917e+00 1.566791468313618596e-01
5.899034502735478469e+00 1.566789191851555574e-01
5.898552813223636448e+00 1.566786914974520051e-01
5.898071241148906019e+00 1.566784638023425436e-01
5.897589684092728213e+00 1.566782360514063221e-01
5.897108313456327799e+00 1.566780083257248712e-01
5.896626961133247136e+00 1.566777805457892359e-01
5.896145704742017379e+00 1.566775527483300345e-01
5.895664537249941439e+00 1.566773249300329462e-01
5.895183467516482700e+00 1.566770970951076314e-01
5.894702473255657438e+00 1.566768692330118562e-01
5.894221571855447372e+00 1.566766413519941892e-01
5.893740665224512121e+00 1.566764134055684266e-01
5.893259958031389800e+00 1.566761854907625928e-01
5.892779276602113647e+00 1.566759575252562875e-01
5.892298734120772430e+00 1.566757295627383140e-01
5.891818174243199202e+00 1.566755015290434427e-01
5.891337721872413447e+00 1.566752734834364058e-01
5.890857394618015164e+00 1.566750454342995813e-01
5.890377162121064103e+00 1.566748173672408151e-01
5.889897017412156544e+00 1.566745892789645211e-01
5.889416969193679741e+00 1.566743611736193809e-01
5.888936943597290252e+00 1.566741330161069701e-01
5.888456999018395699e+00 1.566739048341816154e-01
5.887977193215748528e+00 1.566736766553253890e-01
5.887497386719783954e+00 1.566734484132170646e-01
5.887017788307421284e+00 1.566732202071901559e-01
5.886538179998983544e+00 1.566729919335414223e-01
5.886058665660880429e+00 1.566727636417018787e-01
5.885579269269046954e+00 1.566725353431064338e-01
5.885099891410993322e+00 1.566723069904180088e-01
5.884620676138759165e+00 1.566720786522701470e-01
5.884141479631457727e+00 1.566718502601488205e-01
5.883662400471695975e+00 1.566716218610451350e-01
5.883183378257515805e+00 1.566713934261753927e-01
5.882704497706374269e+00 1.566711649959570685e-01
5.882225655623186888e+00 1.566709365211791105e-01
5.881746893740210425e+00 1.566707080217554782e-01
5.881268189851938111e+00 1.566704794870938111e-01
5.880789583701729661e+00 1.566702509361768136e-01
5.880311093684809975e+00 1.566700223778095258e-01
5.879832726668796639e+00 1.566697938152978864e-01
5.879354276128038848e+00 1.566695651499507846e-01
5.878876102593345365e+00 1.566693365540928751e-01
5.878397913323662571e+00 1.566691078878063026e-01
5.877919759093552798e+00 1.566688791753532706e-01
5.877441853583929010e+00 1.566686505189769651e-01
5.876963875936772830e+00 1.566684217651744260e-01
5.876486059639514536e+00 1.566681930256857425e-01
5.876008297227195420e+00 1.566679642490864666e-01
5.875530567436062945e+00 1.566677354251899412e-01
5.875053046022966186e+00 1.566675066382066939e-01
5.874575468757283758e+00 1.566672777615487344e-01
5.874098070632803648e+00 1.566670489078386685e-01
5.873620745447647451e+00 1.566668200261939481e-01
5.873143413803303403e+00 1.566665910785340621e-01
5.872666288996955863e+00 1.566663621671829376e-01
5.872189153312857179e+00 1.566661331877039209e-01
5.871712158456039887e+00 1.566659042129050494e-01
5.871235154783726706e+00 1.566656751709569473e-01
5.870758352578963724e+00 1.566654461628474437e-01
5.870281581840557372e+00 1.566652171069495836e-01
5.869804891667637747e+00 1.566649880268527750e-01
5.869328285930989431e+00 1.566647589244284100e-01
5.868851761673059997e+00 1.566645297982660612e-01
5.868375305055367086e+00 1.566643006417199613e-01
5.867898922535492723e+00 1.566640714579024263e-01
5.867422679352904957e+00 1.566638422782204443e-01
5.866946511055598279e+00 1.566636130716791142e-01
5.866470324877550269e+00 1.566633837936147466e-01
5.865994356033012558e+00 1.566631545572982898e-01
5.865518376845400006e+00 1.566629252530955807e-01
5.865042486033116731e+00 1.566626959285584986e-01
5.864566749083856223e+00 1.566624666152711398e-01
5.864091007907366482e+00 1.566622372370393979e-01
5.863615409746666174e+00 1.566620078648625902e-01
5.863139852036366229e+00 1.566617784492901344e-01
5.862664430645213365e+00 1.566615490365840524e-01
5.862189000307187925e+00 1.566613195566506911e-01
5.861713711693878004e+00 1.566610900822207886e-01
5.861238564058798950e+00 1.566608606129686332e-01
5.860763359610481338e+00 1.566606310533673885e-01
5.860288328884577069e+00 1.566604015147850526e-01
5.859813421523063504e+00 1.566601719729256714e-01
5.859338532639283947e+00 1.566599423771000699e-01
5.858863733124489492e+00 1.566597127615821927e-01
5.858388928786997241e+00 1.566594830808158700e-01
5.857914325112162146e+00 1.566592534342194920e-01
5.857439764047619235e+00 1.566590237453431844e-01
5.856965270301119020e+00 1.566587940261460199e-01
5.856490856341039830e+00 1.566585642826721636e-01
5.856016558774657099e+00 1.566583345326668930e-01
5.855542395737781902e+00 1.566581047849438246e-01
5.855068226114367391e+00 1.566578749711313723e-01
5.854594134777358683e+00 1.566576451323575536e-01
5.854120166863736152e+00 1.566574152905234052e-01
5.853646303583396104e+00 1.566571854365408634e-01
5.853172470989154164e+00 1.566569555345465048e-01
5.852698668646239888e+00 1.566567255843199780e-01
5.852225023878633969e+00 1.566564956476714510e-01
5.851751507380961392e+00 1.566562657104096645e-01
5.851277968109537042e+00 1.566560356991882341e-01
5.850804552666052594e+00 1.566558056852144498e-01
5.850331213729245583e+00 1.566555756455152437e-01
5.849858002680624836e+00 1.566553456050810145e-01
5.849384813147871398e+00 1.566551155122097583e-01
5.848911719520136110e+00 1.566548854030759275e-01
5.848438675192835667e+00 1.566546552550189819e-01
5.847965771976264548e+00 1.566544251127235110e-01
5.847492898728064326e+00 1.566541949221138819e-01
5.847020209463377860e+00 1.566539647581846606e-01
5.846547508237300406e+00 1.566537345255384350e-01
5.846074845506389117e+00 1.566535042487343377e-01
5.845602373869684953e+00 1.566532740021416570e-01
5.845129906822103649e+00 1.566530436948897209e-01
5.844657508631452281e+00 1.566528133582995586e-01
5.844185291298185092e+00 1.566525830470100467e-01
5.843713076526196204e+00 1.566523526740772054e-01
5.843240999813218650e+00 1.566521223056112910e-01
5.842768978714623529e+00 1.566518919013974720e-01
5.842296969818386643e+00 1.566516614402375385e-01
5.841825142613459754e+00 1.566514310049029191e-01
5.841353352377427477e+00 1.566512005247350237e-01
5.840881636990023829e+00 1.566509700182400211e-01
5.840409988172191369e+00 1.566507394813791976e-01
5.839938421715247685e+00 1.566505089218795665e-01
5.839466968419660731e+00 1.566502783548180677e-01
5.838995601906519006e+00 1.566500477673124225e-01
5.838524285504966826e+00 1.566498171414298091e-01
5.838053079039521087e+00 1.566495865064543580e-01
5.837581974022429065e+00 1.566493558582527090e-01
5.837110839309551658e+00 1.566491251326110334e-01
5.836639938773649838e+00 1.566488944587735577e-01
5.836168993327029320e+00 1.566486637000438775e-01
5.835698186788130570e+00 1.566484329464887804e-01
5.835227461106500257e+00 1.566482021696789517e-01
5.834756816155056036e+00 1.566479713695632658e-01
5.834286231963392133e+00 1.566477405363553010e-01
5.833815681350098536e+00 1.566475096567196135e-01
5.833345314255667269e+00 1.566472788042478914e-01
5.832874922473485491e+00 1.566470478767645613e-01
5.832404657809669324e+00 1.566468169487943707e-01
5.831934505402905700e+00 1.566465860130661913e-01
5.831464384765953746e+00 1.566463550300528917e-01
5.830994432362804680e+00 1.566461240668217125e-01
5.830524496701133152e+00 1.566458930489358359e-01
5.830054616770451226e+00 1.566456619955556850e-01
5.829584871639381660e+00 1.566454309455784233e-01
5.829115224915656590e+00 1.566451998811295987e-01
5.828645562157976023e+00 1.566449687458997819e-01
5.828176046086379181e+00 1.566447376199733288e-01
5.827706563192002420e+00 1.566445064474887849e-01
5.827237220561600317e+00 1.566442752811889050e-01
5.826767947355832256e+00 1.566440440862040817e-01
5.826298741574139406e+00 1.566438128615547654e-01
5.825829598229473660e+00 1.566435816047882790e-01
5.825360526419385288e+00 1.566433503203946975e-01
5.824891520557825331e+00 1.566431190056260803e-01
5.824422611858009802e+00 1.566428876758883815e-01
5.823953857648867860e+00 1.566426563594934540e-01
5.823485127032492770e+00 1.566424249918615397e-01
5.823016426221596653e+00 1.566421935760487771e-01
5.822547944409033782e+00 1.566419622054957828e-01
5.822079402195986297e+00 1.566417307422257599e-01
5.821611023785061789e+00 1.566414992969959175e-01
5.821142684872799400e+00 1.566412678084023735e-01
5.820674446391540968e+00 1.566410363065695588e-01
5.820206236770800068e+00 1.566408047561169692e-01
5.819738186184707729e+00 1.566405732214382340e-01
5.819270160251304169e+00 1.566403416360730716e-01
5.818802241633441952e+00 1.566401100409295921e-01
5.818334398969494892e+00 1.566398784205011163e-01
5.817866660001072887e+00 1.566396467885369237e-01
5.817398897217420206e+00 1.566394150818865294e-01
5.816931349704297816e+00 1.566391834189985732e-01
5.816463776924028828e+00 1.566389516807073223e-01
5.815996383931061331e+00 1.566387199686516962e-01
5.815529051203519373e+00 1.566384882236054599e-01
5.815061707002417535e+00 1.566382564099826902e-01
5.814594510555834539e+00 1.566380246067704818e-01
5.814127304170173538e+00 1.566377927357344435e-01
5.813660345995931067e+00 1.566375609250197087e-01
5.813193313317388977e+00 1.566373290144352504e-01
5.812726355639145304e+00 1.566370970781982008e-01
5.812259617491541519e+00 1.566368651881345775e-01
5.811792958855125590e+00 1.566366332747175516e-01
5.811326209828659550e+00 1.566364012534885997e-01
5.810859637635579666e+00 1.566361692572808828e-01
5.810393205985876719e+00 1.566359372680928008e-01
5.809926746005579901e+00 1.566357052019327067e-01
5.809460460481982835e+00 1.566354731596968919e-01
5.808994154630993556e+00 1.566352410444628862e-01
5.808528035509824328e+00 1.566350089593110118e-01
5.808061901070322719e+00 1.566347768036530363e-01
5.807595919349232361e+00 1.566345446611852599e-01
5.807129919510742866e+00 1.566343124468069781e-01
5.806664141457992478e+00 1.566340802800853804e-01
5.806198349283927307e+00 1.566338480434535663e-01
5.805732617916715910e+00 1.566336157742577728e-01
5.805266993049406743e+00 1.566333834952988446e-01
5.804801483001598150e+00 1.566331512107505264e-01
5.804335992953514101e+00 1.566329188733050493e-01
5.803870584022092771e+00 1.566326865134665403e-01
5.803405323884333278e+00 1.566324541650489233e-01
5.802940132558221720e+00 1.566322217881324363e-01
5.802474994960121535e+00 1.566319893751861037e-01
5.802009857596927667e+00 1.566317568994710918e-01
5.801544911284935324e+00 1.566315244563748765e-01
5.801079996138495787e+00 1.566312919659891001e-01
5.800615136171232145e+00 1.566310594403184098e-01
5.800150415128221049e+00 1.566308269212710325e-01
5.799685698573862069e+00 1.566305943415910729e-01
5.799221116720730151e+00 1.566303617664539516e-01
5.798756627964555044e+00 1.566301291750572811e-01
5.798292168845540218e+00 1.566298965356274775e-01
5.797827895419439770e+00 1.566296639263526635e-01
5.797363626471955911e+00 1.566294312564587843e-01
5.796899375548441924e+00 1.566291985327175340e-01
5.796435253099847529e+00 1.566289658105053662e-01
5.795971188724458933e+00 1.566287330545378942e-01
5.795507258871739786e+00 1.566285003031770984e-01
5.795043353737034053e+00 1.566282675013457859e-01
5.794579589605020509e+00 1.566280347074117119e-01
5.794115926743665490e+00 1.566278019014588352e-01
5.793652279721843712e+00 1.566275690405947996e-01
5.793188672564212105e+00 1.566273361368758221e-01
5.792725215800879290e+00 1.566271032458469159e-01
5.792261721515858497e+00 1.566268702730803930e-01
5.791798440696069861e+00 1.566266373447481874e-01
5.791335231776876036e+00 1.566264043897113434e-01
5.790872042072842341e+00 1.566261713814710022e-01
5.790408896447464038e+00 1.566259383325264987e-01
5.789945938144557047e+00 1.566257053149824052e-01
5.789482959424036679e+00 1.566254722242911568e-01
5.789020088379481344e+00 1.566252391249393083e-01
5.788557379895730826e+00 1.566250060446005010e-01
5.788094658517546343e+00 1.566247728949019813e-01
5.787632017113208072e+00 1.566245397226295466e-01
5.787169483579050144e+00 1.566243065418601865e-01
5.786706981186192422e+00 1.566240733139192265e-01
5.786244576425544572e+00 1.566238400723413970e-01
5.785782318939949320e+00 1.566236068421960337e-01
5.785320100410785926e+00 1.566233735688481732e-01
5.784857912966658411e+00 1.566231402483185819e-01
5.784395871057793848e+00 1.566229069383986983e-01
5.783933905591541524e+00 1.566226736042241052e-01
5.783471939082399871e+00 1.566224402066520027e-01
5.783010081862508756e+00 1.566222068014260782e-01
5.782548381718956243e+00 1.566219734127294594e-01
5.782086684702506751e+00 1.566217399627526652e-01
5.781625085720809132e+00 1.566215064994839479e-01
5.781163543351206968e+00 1.566212730019833077e-01
5.780702137860987300e+00 1.566210395108772191e-01
5.780240734968205452e+00 1.566208059582204770e-01
5.779779429085035503e+00 1.566205723918019654e-01
5.779318208231219778e+00 1.566203388055720236e-01
5.778857043144252081e+00 1.566201051847182779e-01
5.778396020872230032e+00 1.566198715733579661e-01
5.777935069257082112e+00 1.566196379349492906e-01
5.777474190554876543e+00 1.566194042706442191e-01
5.777013311956577191e+00 1.566191705435224790e-01
5.776552645635676164e+00 1.566189368612069810e-01
5.776091934179031107e+00 1.566187030931327773e-01
5.775631369167660623e+00 1.566184693365091363e-01
5.775170820241837255e+00 1.566182355251850289e-01
5.774710430395933791e+00 1.566180017317707063e-01
5.774250027046188727e+00 1.566177678686340446e-01
5.773789768493208463e+00 1.566175340161901353e-01
5.773329552554999466e+00 1.566173001225388273e-01
5.772869456923497289e+00 1.566170662271775260e-01
5.772409355582325041e+00 1.566168322660466405e-01
5.771949391179228783e+00 1.566165983116883098e-01
5.771489547811233578e+00 1.566163643560455343e-01
5.771029751418066844e+00 1.566161303614520828e-01
5.770569979410189454e+00 1.566158963164053786e-01
5.770110361096516982e+00 1.566156622867451997e-01
5.769650799751680381e+00 1.566154282232428141e-01
5.769191240386891906e+00 1.566151940978825208e-01
5.768731830251568660e+00 1.566149599856914154e-01
5.768272442018576918e+00 1.566147258217986116e-01
5.767813232497307041e+00 1.566144916861547665e-01
5.767354048566552649e+00 1.566142575007092863e-01
5.766894964674327717e+00 1.566140233034358786e-01
5.766435942840208106e+00 1.566137890749714212e-01
5.765976970416720526e+00 1.566135548088641027e-01
5.765518028792693705e+00 1.566133204956099700e-01
5.765059311403254227e+00 1.566130862339991103e-01
5.764600607759182260e+00 1.566128519165649047e-01
5.764141849417674379e+00 1.566126175083157601e-01
5.763683345383406653e+00 1.566123831671614453e-01
5.763224859088825092e+00 1.566121487722273720e-01
5.762766385678657066e+00 1.566119143210166764e-01
5.762308076471689411e+00 1.566116798909252261e-01
5.761849785042119976e+00 1.566114454070711426e-01
5.761391667638890546e+00 1.566112109494173787e-01
5.760933561204226727e+00 1.566109764345304245e-01
5.760475491584384322e+00 1.566107418756305103e-01
5.760017541728862156e+00 1.566105073152039562e-01
5.759559667328369770e+00 1.566102727305748732e-01
5.759101922136350638e+00 1.566100381493042148e-01
5.758644157357068138e+00 1.566098034951400042e-01
5.758186481489629749e+00 1.566095688236932570e-01
5.757728972910861387e+00 1.566093341751830792e-01
5.757271438907164196e+00 1.566090994507782774e-01
5.756814021815940485e+00 1.566088647234986364e-01
5.756356705061457468e+00 1.566086299848621910e-01
5.755899531878024611e+00 1.566083952570901661e-01
5.755442291935414012e+00 1.566081604321869769e-01
5.754985219892198245e+00 1.566079256306663336e-01
5.754528114885800072e+00 1.566076907493503534e-01
5.754071188246544288e+00 1.566074558968392483e-01
5.753614343050362123e+00 1.566072210233483974e-01
5.753157502064874862e+00 1.566069860891677046e-01
5.752700757872852400e+00 1.566067511419086122e-01
5.752244206531057280e+00 1.566065162310212033e-01
5.751787631884507590e+00 1.566062812453005437e-01
5.751331076569424994e+00 1.566060462066685421e-01
5.750874682734506749e+00 1.566058111883209814e-01
5.750418392202905515e+00 1.566055761603337426e-01
5.749962105825134451e+00 1.566053410716377603e-01
5.749505938111487247e+00 1.566051059812356427e-01
5.749049811042334923e+00 1.566048708489313768e-01
5.748593852683267613e+00 1.566046357407647194e-01
5.748137907940092717e+00 1.566044005767804337e-01
5.747682005641610914e+00 1.566041653718382998e-01
5.747226262057499646e+00 1.566039301859439292e-01
5.746770511152672789e+00 1.566036949334254358e-01
5.746314799288128938e+00 1.566034596381994104e-01
5.745859237610008385e+00 1.566032243576716831e-01
5.745403717701420554e+00 1.566029890358677512e-01
5.744948388683837948e+00 1.566027537498510536e-01
5.744493075143894067e+00 1.566025184090007460e-01
5.744037731528949031e+00 1.566022829897477375e-01
5.743582599195711680e+00 1.566020476168935582e-01
5.743127499601623498e+00 1.566018121981341826e-01
5.742672398837571635e+00 1.566015767159144034e-01
5.742217441060883942e+00 1.566013412448338527e-01
5.741762579632596619e+00 1.566011057607824830e-01
5.741307748890706719e+00 1.566008702297721489e-01
5.740853078323618242e+00 1.566006347188763637e-01
5.740398341656269388e+00 1.566003991108873283e-01
5.739943809546653064e+00 1.566001635460462227e-01
5.739489386149350558e+00 1.565999279747244122e-01
5.739034898578458055e+00 1.565996923072870695e-01
5.738580559121864155e+00 1.565994566538090882e-01
5.738126321272268626e+00 1.565992209901995169e-01
5.737672141607426113e+00 1.565989852939426996e-01
5.737217984118990088e+00 1.565987495463478929e-01
5.736763978173564205e+00 1.565985138145830069e-01
5.736310005852753413e+00 1.565982780374392813e-01
5.735856171138308923e+00 1.565980422689359497e-01
5.735402339458320675e+00 1.565978064391707059e-01
5.734948531965692986e+00 1.565975705591204636e-01
5.734494908914918199e+00 1.565973347121046300e-01
5.734041312511538813e+00 1.565970988161061450e-01
5.733587820407979763e+00 1.565968629115150335e-01
5.733134324312164409e+00 1.565966269419981627e-01
5.732681002317510988e+00 1.565963910002382553e-01
5.732227755998843044e+00 1.565961550350387921e-01
5.731774553346178358e+00 1.565959190297389336e-01
5.731321448731682366e+00 1.565956830126616628e-01
5.730868355499374012e+00 1.565954469386708903e-01
5.730415378161597850e+00 1.565952108622259698e-01
5.729962516416619245e+00 1.565949747831970884e-01
5.729509636668296935e+00 1.565947386319393730e-01
5.729056880850481370e+00 1.565945024824645926e-01
5.728604230778109319e+00 1.565942663253147016e-01
5.728151641694630314e+00 1.565940301371531729e-01
5.727699100102146446e+00 1.565937939109378618e-01
5.727246639278671836e+00 1.565935576640457016e-01
5.726794294507157268e+00 1.565933214149194397e-01
5.726341979067067101e+00 1.565930851182765760e-01
5.725889805467549110e+00 1.565928488329084156e-01
5.725437682468218270e+00 1.565926125111562206e-01
5.724985568410076553e+00 1.565923761312367490e-01
5.724533580204691496e+00 1.565921397542824611e-01
5.724081690523306065e+00 1.565919033660271853e-01
5.723629829267463442e+00 1.565916669298074160e-01
5.723178112526194461e+00 1.565914305063819956e-01
5.722726390588975143e+00 1.565911940174023742e-01
5.722274730093228179e+00 1.565909574977460972e-01
5.721823255856078205e+00 1.565907210128066607e-01
5.721371843197782248e+00 1.565904844973070587e-01
5.720920379021277924e+00 1.565902478919718455e-01
5.720469100007356644e+00 1.565900113208490152e-01
5.720017829141743171e+00 1.565897746911630306e-01
5.719566679652830388e+00 1.565895380622929767e-01
5.719115629645500576e+00 1.565893014227801583e-01
5.718664541703017079e+00 1.565890647005222236e-01
5.718213650763570577e+00 1.565888280188226789e-01
5.717762770768235470e+00 1.565885912800381030e-01
5.717312035598779651e+00 1.565883545544762556e-01
5.716861297818966570e+00 1.565881177647127920e-01
5.716410624610694491e+00 1.565878809460330978e-01
5.715960109342147710e+00 1.565876441475258785e-01
5.715509628286576493e+00 1.565874073041776948e-01
5.715059177911610888e+00 1.565871704141242049e-01
5.714608879804764285e+00 1.565869335413254404e-01
5.714158656739495967e+00 1.565866966451841535e-01
5.713708431610810656e+00 1.565864596851242740e-01
5.713258320087073905e+00 1.565862227220263803e-01
5.712808271516463421e+00 1.565859857292408175e-01
5.712358312061989629e+00 1.565857487205559728e-01
5.711908484328222180e+00 1.565855117184386525e-01
5.711458694226401178e+00 1.565852746733308043e-01
5.711008878983764525e+00 1.565850375521321836e-01
5.710559223159740405e+00 1.565848004521412651e-01
5.710109714389209223e+00 1.565845633668814796e-01
5.709660201598363294e+00 1.565843262166809746e-01
5.709210721642439701e+00 1.565840890209688752e-01
5.708761373652489368e+00 1.565838518320715189e-01
5.708312085127084323e+00 1.565836146117385586e-01
5.707862921182520033e+00 1.565833773943685336e-01
5.707413778845048746e+00 1.565831401255879107e-01
5.706964681139845119e+00 1.565829028175534099e-01
5.706515715650485099e+00 1.565826655165614423e-01
5.706066782873868704e+00 1.565824281700335940e-01
5.705617942603788073e+00 1.565821908095878789e-01
5.705169209009796738e+00 1.565819534427386750e-01
5.704720567510398688e+00 1.565817160617938852e-01
5.704271883389840703e+00 1.565814785954636190e-01
5.703823396773376686e+00 1.565812411708462915e-01
5.703374951186993336e+00 1.565810037051353909e-01
5.702926499941161076e+00 1.565807661735940381e-01
5.702478189521033691e+00 1.565805286538190233e-01
5.702030002030448408e+00 1.565802911363633754e-01
5.701581826656398455e+00 1.565800535625095080e-01
5.701133708120529775e+00 1.565798159559576852e-01
5.700685731977656268e+00 1.565795783620930470e-01
5.700237796426532277e+00 1.565793407269409077e-01
5.699789925616967068e+00 1.565791030633144620e-01
5.699342112280088912e+00 1.565788653673616249e-01
5.698894422336222121e+00 1.565786276740897265e-01
5.698446766100928151e+00 1.565783899358947906e-01
5.697999223944874458e+00 1.565781521954699995e-01
5.697551697053637731e+00 1.565779144003303924e-01
5.697104286601837764e+00 1.565776766042424606e-01
5.696656935777197006e+00 1.565774387770273723e-01
5.696209745920691958e+00 1.565772009725872604e-01
5.695762556622953277e+00 1.565769631056337929e-01
5.695315359136623456e+00 1.565767251714919039e-01
5.694868323823180312e+00 1.565764872608152170e-01
5.694421388223610769e+00 1.565762493403978772e-01
5.693974441172045431e+00 1.565760113510600848e-01
5.693527625368705714e+00 1.565757733687912490e-01
5.693080876930342704e+00 1.565755353595870702e-01
5.692634196443914441e+00 1.565752973237682644e-01
5.692187676652846307e+00 1.565750593107853861e-01
5.691741105643895793e+00 1.565748212076825685e-01
5.691294674513739160e+00 1.565745831163470603e-01
5.690848297008629153e+00 1.565743449907980589e-01
5.690401946762834839e+00 1.565741068169669292e-01
5.689955713755442623e+00 1.565738686428766180e-01
5.689509565335212571e+00 1.565736304511217702e-01
5.689063456453748557e+00 1.565733922176573145e-01
5.688617523275899757e+00 1.565731540152236478e-01
5.688171600963469743e+00 1.565729157557885776e-01
5.687725743619224339e+00 1.565726774682549560e-01
5.687279927761609066e+00 1.565724391400750148e-01
5.686834266910408608e+00 1.565722008319561376e-01
5.686388550241769479e+00 1.565719624311648905e-01
5.685943009887411748e+00 1.565717240618665906e-01
5.685497549377066306e+00 1.565714856724821635e-01
5.685052135018468178e+00 1.565712472449870829e-01
5.684606748923788366e+00 1.565710087698012620e-01
5.684161533059016946e+00 1.565707703229596848e-01
5.683716260028019107e+00 1.565705317826777410e-01
