# redshift     age[Myr]
5.665526698247948190e+00 1.007607844582941539e+03
5.665084573873393481e+00 1.007707847400669948e+03
5.664642539976744828e+00 1.007807846257333267e+03
5.664200547862173529e+00 1.007907852165512509e+03
5.663758685392968673e+00 1.008007845239307585e+03
5.663316861997856222e+00 1.008107845969266691e+03
5.662875098965502119e+00 1.008207849535220021e+03
5.662433414662642051e+00 1.008307851775428958e+03
5.661991826318256926e+00 1.008407848783073860e+03
5.661550256390946778e+00 1.008507858114677106e+03
5.661108790212427522e+00 1.008607860440767809e+03
5.660667408957517743e+00 1.008707860018910310e+03
5.660226122850161801e+00 1.008807854526469100e+03
5.659784930228638267e+00 1.008907844333210733e+03
5.659343691159646639e+00 1.009007861154114494e+03
5.658902595349297293e+00 1.009107861986365833e+03
5.658461611327772367e+00 1.009207853953984113e+03
5.658020708044358749e+00 1.009307844090637559e+03
5.657579773667714917e+00 1.009407857758977116e+03
5.657138972618550810e+00 1.009507857662808533e+03
5.656698323556595298e+00 1.009607839556789372e+03
5.656257651630503425e+00 1.009707843110692011e+03
5.655817036769120065e+00 1.009807850187795452e+03
5.655376497050976781e+00 1.009907856681160069e+03
5.654936089530784749e+00 1.010007849631010345e+03
5.654495753351308274e+00 1.010107842847135089e+03
5.654055375283070894e+00 1.010207862044249168e+03
5.653615170473256235e+00 1.010307858354281507e+03
5.653175068380408064e+00 1.010407847789633934e+03
5.652734997608402701e+00 1.010507846567484194e+03
5.652294982377346066e+00 1.010607849183124927e+03
5.651855011879822754e+00 1.010707858090922514e+03
5.651415170224745488e+00 1.010807854166271682e+03
5.650975390873302473e+00 1.010907852529535376e+03
5.650535686811474889e+00 1.011007850223979631e+03
5.650096059303369778e+00 1.011107846957378001e+03
5.649656507150719875e+00 1.011207842997538364e+03
5.649216934427617964e+00 1.011307860167854869e+03
5.648777552207299379e+00 1.011407850436501576e+03
5.648338227074114037e+00 1.011507844154771988e+03
5.647898931633196895e+00 1.011607847556848583e+03
5.647459633646624511e+00 1.011707867983783444e+03
5.647020574995595510e+00 1.011807850353959338e+03
5.646581458122983399e+00 1.011907862420644733e+03
5.646142473546211349e+00 1.012007860791720191e+03
5.645703608429715636e+00 1.012107848380693326e+03
5.645264739885967664e+00 1.012207853182550025e+03
5.644825946065838984e+00 1.012307857388847083e+03
5.644387258091593473e+00 1.012407853900228361e+03
5.643948608627571417e+00 1.012507858061147090e+03
5.643510062514686787e+00 1.012607855084843436e+03
5.643071546915697567e+00 1.012707861575868719e+03
5.642633187616095114e+00 1.012807848841249097e+03
5.642194832890360168e+00 1.012907851483440027e+03
5.641756545009777746e+00 1.013007855296134153e+03
5.641318314386201571e+00 1.013107862463842139e+03
5.640880184792237628e+00 1.013207862992229479e+03
5.640442215964921679e+00 1.013307843235714813e+03
5.640004129160193891e+00 1.013407866827807425e+03
5.639566299217856127e+00 1.013507848181368900e+03
5.639128423012757629e+00 1.013607856508948089e+03
5.638690666664650131e+00 1.013707853869400878e+03
5.638252945399040428e+00 1.013807859622944534e+03
5.637815381179663632e+00 1.013907845897598122e+03
5.637377823789534226e+00 1.014007847013464584e+03
5.636940358216708802e+00 1.014107843545243327e+03
5.636502962418738605e+00 1.014207840526098380e+03
5.636065589255151664e+00 1.014307848731794707e+03
5.635628325786848691e+00 1.014407848251605515e+03
5.635191123410384861e+00 1.014507850194993580e+03
5.634754029739396763e+00 1.014607843665423161e+03
5.634316933504044833e+00 1.014707854115763212e+03
5.633879943894178233e+00 1.014807856560565824e+03
5.633442995265879993e+00 1.014907866017493689e+03
5.633006247152447798e+00 1.015007845962488091e+03
5.632569440843414377e+00 1.015107855615034623e+03
5.632132752932636599e+00 1.015207854543178655e+03
5.631696149287951592e+00 1.015307850555324308e+03
5.631259596901265319e+00 1.015407851207486715e+03
5.630823075695705171e+00 1.015507861097763225e+03
5.630386706532662267e+00 1.015607852529443448e+03
5.629950370921641856e+00 1.015707852647226559e+03
5.629514128339474510e+00 1.015807847816731623e+03
5.629077943677675222e+00 1.015907846080742502e+03
5.628641784859847341e+00 1.016007854792015451e+03
5.628205736435859308e+00 1.016107854559822158e+03
5.627769790978341291e+00 1.016207847079222006e+03
5.627333885142339120e+00 1.016307846875315022e+03
5.626898072032821219e+00 1.016407841761743498e+03
5.626462294894649219e+00 1.016507844757147154e+03
5.626026545014210178e+00 1.016607857861320895e+03
5.625590897932568168e+00 1.016707863732527699e+03
5.625155416272600739e+00 1.016807847983869578e+03
5.624719991988110124e+00 1.016907835413359635e+03
5.624284493247373895e+00 1.017007856298500542e+03
5.623849170017876986e+00 1.017107853227364558e+03
5.623413939752588853e+00 1.017207845150214666e+03
5.622978688106460510e+00 1.017307858336939944e+03
5.622543605999336336e+00 1.017407848912893883e+03
5.622108578095891041e+00 1.017507843375565358e+03
5.621673610365440332e+00 1.017607840350146489e+03
5.621238614085683594e+00 1.017707860235411886e+03
5.620803788108786669e+00 1.017807857304478603e+03
5.620369078073349733e+00 1.017907844046446826e+03
5.619934355788074321e+00 1.018007849944210648e+03
5.619499733497080207e+00 1.018107849175297247e+03
5.619065196676578999e+00 1.018207845074654074e+03
5.618630711400338207e+00 1.018307845445408248e+03
5.618196277377242254e+00 1.018407850352490300e+03
5.617761883330356198e+00 1.018507862390383139e+03
5.617327689315164463e+00 1.018607844699149723e+03
5.616893513294110463e+00 1.018707839188194271e+03
5.616459347043778472e+00 1.018807847753595297e+03
5.616025261553492243e+00 1.018907854041843962e+03
5.615591321593568885e+00 1.019007843121859651e+03
5.615157345411136092e+00 1.019107856870958813e+03
5.614723528650521267e+00 1.019207850197898779e+03
5.614289712528018228e+00 1.019307859696485934e+03
5.613856037612904970e+00 1.019407852956392389e+03
5.613422392082484613e+00 1.019507855754883508e+03
5.612988816991460794e+00 1.019607858622435970e+03
5.612555384902724320e+00 1.019707844814293139e+03
5.612121968299049968e+00 1.019807843741509032e+03
5.611688547815772310e+00 1.019907859875005556e+03
5.611255306278798649e+00 1.020007851019697682e+03
5.610822069166192527e+00 1.020107857448205436e+03
5.610388938487905541e+00 1.020207855610482056e+03
5.609955873900251078e+00 1.020307854814763914e+03
5.609522872034729879e+00 1.020407855835310670e+03
5.609089995378857552e+00 1.020507844233838455e+03
5.608657121211950702e+00 1.020607848353590043e+03
5.608224284587302932e+00 1.020707860097877415e+03
5.607791588860393972e+00 1.020807855578891122e+03
5.607358957556406232e+00 1.020907852461981292e+03
5.606926401585534236e+00 1.021007848221216364e+03
5.606493886493007395e+00 1.021107850818789416e+03
5.606061419200677243e+00 1.021207858652981372e+03
5.605629096930063504e+00 1.021307849234176729e+03
5.605196772674174710e+00 1.021407856558823823e+03
5.604764577683716276e+00 1.021507850261888620e+03
5.604332377257235542e+00 1.021607861504937773e+03
5.603900337085955918e+00 1.021707851941949343e+03
5.603468373479135067e+00 1.021807840932442900e+03
5.603036390548064460e+00 1.021907850672769200e+03
5.602604514994509621e+00 1.022007851828521780e+03
5.602172738748820713e+00 1.022107846260249744e+03
5.601740978260253634e+00 1.022207853314540898e+03
5.601309296869259491e+00 1.022307858318420358e+03
5.600877795204078247e+00 1.022407837949017107e+03
5.600446242009504694e+00 1.022507845784982578e+03
5.600014784878156071e+00 1.022607847624481337e+03
5.599583414553585214e+00 1.022707845606299202e+03
5.599152063994929485e+00 1.022807855269158608e+03
5.598720861333255527e+00 1.022907846899774313e+03
5.598289703007658602e+00 1.023007844505715184e+03
5.597858533793225178e+00 1.023107860896972625e+03
5.597427547638700318e+00 1.023207851078076260e+03
5.596996563854914619e+00 1.023307856962697201e+03
5.596565695769951887e+00 1.023407852251088798e+03
5.596134820801851539e+00 1.023507865389439871e+03
5.595704160438015329e+00 1.023607844958830356e+03
5.595273450684485894e+00 1.023707852240877969e+03
5.594842860047595678e+00 1.023807848109529800e+03
5.594412343706565593e+00 1.023907842966234739e+03
5.593981850976553538e+00 1.024007848581566350e+03
5.593551390125283795e+00 1.024107863035433184e+03
5.593121085919184665e+00 1.024207857332273989e+03
5.592690831053424461e+00 1.024307856399658704e+03
5.592260611778796076e+00 1.024407863432026261e+03
5.591830565459271263e+00 1.024507846490178508e+03
5.591400451089977963e+00 1.024607861603968786e+03
5.590970445951693790e+00 1.024707867551390564e+03
5.590540574871170065e+00 1.024807858548408149e+03
5.590110795039235470e+00 1.024907844543650981e+03
5.589680997080730407e+00 1.025007850982205355e+03
5.589251254906663746e+00 1.025107860667820205e+03
5.588821635599298787e+00 1.025207857982655014e+03
5.588392102676763784e+00 1.025307851409977502e+03
5.587962601824152387e+00 1.025407853591030516e+03
5.587533176279202429e+00 1.025507854456210907e+03
5.587103814046575856e+00 1.025607856794707004e+03
5.586674533660096031e+00 1.025707856285272328e+03
5.586245309291715699e+00 1.025807858940327378e+03
5.585816151946335850e+00 1.025907862192598714e+03
5.585387167263037078e+00 1.026007841415907023e+03
5.584958140470542176e+00 1.026107846661142958e+03
5.584529206188111772e+00 1.026207846549650867e+03
5.584100285063776425e+00 1.026307859578885200e+03
5.583671552256678439e+00 1.026407844898626990e+03
5.583242768725142469e+00 1.026507858251953621e+03
5.582814110782279293e+00 1.026607858513420751e+03
5.582385553513795173e+00 1.026707851486042046e+03
5.581957028188883285e+00 1.026807853202553815e+03
5.581528607040465495e+00 1.026907846802450194e+03
5.581100162323514802e+00 1.027007862100543207e+03
5.580671948588940445e+00 1.027107839666865402e+03
5.580243686308087980e+00 1.027207844757922658e+03
5.579815471277097316e+00 1.027307855007741409e+03
5.579387381951078417e+00 1.027407852086865887e+03
5.578959330322426524e+00 1.027507856547319534e+03
5.578531355724717145e+00 1.027607859196863274e+03
5.578103461989969425e+00 1.027707859134789260e+03
5.577675674834580377e+00 1.027807850344127701e+03
5.577247954583623546e+00 1.027907842092331293e+03
5.576820201574513192e+00 1.028007857680075404e+03
5.576392616170130268e+00 1.028107850255273888e+03
5.575965074971221291e+00 1.028207848666974769e+03
5.575537616887830339e+00 1.028307843810862551e+03
5.575110142214848352e+00 1.028407859010801758e+03
5.574682799373293918e+00 1.028507859538200591e+03
5.574255538715220837e+00 1.028607857002450373e+03
5.573828318649772129e+00 1.028707861134289715e+03
5.573401249034576566e+00 1.028807846210931075e+03
5.572974131614452098e+00 1.028907858645485476e+03
5.572547138851644100e+00 1.029007858054034614e+03
5.572120245203828759e+00 1.029107850409395951e+03
5.571693334745696724e+00 1.029207862864014260e+03
5.571266624425717850e+00 1.029307844586535339e+03
5.570839837725035437e+00 1.029407860364208773e+03
5.570413225277771829e+00 1.029507851460003167e+03
5.569986628738027967e+00 1.029607854980493585e+03
5.569560141861354730e+00 1.029707848943847921e+03
5.569133716064389006e+00 1.029807844734846867e+03
5.568707297637047304e+00 1.029907854948125760e+03
5.568281015190708061e+00 1.030007849415260580e+03
5.567854746534163901e+00 1.030107856794173813e+03
5.567428637778014000e+00 1.030207842799460195e+03
5.567002458994981140e+00 1.030307861381863859e+03
5.566576506356421206e+00 1.030407843028610387e+03
5.566150529116386636e+00 1.030507846588175653e+03
5.565724569752252826e+00 1.030607862092475443e+03
5.565298770307588683e+00 1.030707856183128342e+03
5.564873009721942765e+00 1.030807857282122768e+03
5.564447352921366274e+00 1.030907850135388799e+03
5.564021717472293460e+00 1.031007854104267608e+03
5.563596159258629825e+00 1.031107856056742094e+03
5.563170688048728607e+00 1.031207853691641503e+03
5.562745297755848028e+00 1.031307848433603795e+03
5.562319931080144997e+00 1.031407853749554079e+03
5.561894616835864724e+00 1.031507862864459639e+03
5.561469446679450535e+00 1.031607854218521879e+03
5.561044301279918223e+00 1.031707855869982041e+03
5.560619264074566637e+00 1.031807848188991102e+03
5.560194191521048879e+00 1.031907864944151925e+03
5.559769285586204646e+00 1.032007858610165385e+03
5.559344456747065344e+00 1.032107850244349038e+03
5.558919687987049940e+00 1.032207843847703771e+03
5.558494898837461839e+00 1.032307858364502636e+03
5.558070267636210815e+00 1.032407851801758397e+03
5.557645670765362311e+00 1.032507853262077106e+03
5.557221109709525209e+00 1.032607862395433813e+03
5.556796695490793248e+00 1.032707853042812985e+03
5.556372338478045236e+00 1.032807846313032087e+03
5.555948002131812835e+00 1.032907850815248139e+03
5.555523760336512851e+00 1.033007849133980699e+03
5.555099540821821336e+00 1.033107858301085116e+03
5.554675458740762295e+00 1.033207851163920623e+03
5.554251458349266812e+00 1.033307840857332394e+03
5.553827415099843456e+00 1.033407856754080512e+03
5.553403574066985371e+00 1.033507841044826819e+03
5.552979661806676681e+00 1.033607858231294585e+03
5.552555935176987312e+00 1.033707847707898509e+03
5.552132177877599162e+00 1.033807860511193439e+03
5.551708559135097865e+00 1.033907856698745263e+03
5.551284976713648511e+00 1.034007860397212880e+03
5.550861490033775603e+00 1.034107857574076434e+03
5.550438122792406226e+00 1.034207842625175317e+03
5.550014697219134874e+00 1.034307857534007553e+03
5.549591441308201922e+00 1.034407848444637466e+03
5.549168224220972334e+00 1.034507846258403561e+03
5.548745052281249812e+00 1.034607849479939887e+03
5.548321905069684590e+00 1.034707862934336617e+03
5.547898978528768232e+00 1.034807840298999281e+03
5.547475957741318631e+00 1.034907856014912113e+03
5.547053048013833809e+00 1.035007861543665285e+03
5.546630254718518671e+00 1.035107855605530631e+03
5.546207531276417413e+00 1.035207849209796677e+03
5.545784875005733028e+00 1.035307842986624792e+03
5.545362165610187688e+00 1.035407865399010689e+03
5.544939643805708585e+00 1.035507859484165920e+03
5.544517202168067094e+00 1.035607850653463174e+03
5.544094782104688868e+00 1.035707852773457716e+03
5.543672427579771522e+00 1.035807855434864678e+03
5.543250179762455154e+00 1.035907848883669885e+03
5.542827979806767225e+00 1.036007847050103237e+03
5.542405834670151243e+00 1.036107848284034162e+03
5.541983717314209912e+00 1.036207858989427677e+03
5.541561725246621606e+00 1.036307856059015876e+03
5.541139820556910678e+00 1.036407848467692929e+03
5.540717898339473813e+00 1.036507861077945790e+03
5.540296130043153688e+00 1.036607853245285014e+03
5.539874440006991918e+00 1.036707842897639011e+03
5.539452768118799497e+00 1.036807844286689487e+03
5.539031104684641882e+00 1.036907859713470998e+03
5.538609640262435185e+00 1.037007843970817703e+03
5.538188164199042696e+00 1.037107847024996545e+03
5.537766748534319383e+00 1.037207851784015929e+03
5.537345441882482788e+00 1.037307846705317161e+03
5.536924164286484817e+00 1.037407850761992904e+03
5.536502962331534938e+00 1.037507852893127392e+03
5.536081875689704113e+00 1.037607843672429453e+03
5.535660793464920459e+00 1.037707849429911676e+03
5.535239801885783351e+00 1.037807849684700614e+03
5.534818813996320586e+00 1.037907865090086034e+03
5.534398033850085774e+00 1.038007847159940866e+03
5.533977185158017953e+00 1.038107861539271653e+03
5.533556542458594407e+00 1.038207842979946008e+03
5.533135841352502027e+00 1.038307854321485138e+03
5.532715263088314295e+00 1.038407852476399512e+03
5.532294725102209654e+00 1.038507857069614374e+03
5.531874306941056751e+00 1.038607849179195000e+03
5.531453904590680537e+00 1.038707853539667440e+03
5.531033618580901923e+00 1.038807846233253940e+03
5.530613349613100027e+00 1.038907850880626484e+03
5.530193161536975488e+00 1.039007852286479419e+03
5.529773027709864230e+00 1.039107856787409673e+03
5.529353012012957258e+00 1.039207849171495582e+03
5.528933012303149042e+00 1.039307853751673747e+03
