# redshift      Om
1.643327011082853062e+01 9.995672546218998811e-01
1.642839824075830890e+01 9.995668917735327508e-01
1.642352989384749051e+01 9.995665287823238820e-01
1.641866487357633986e+01 9.995661656339105416e-01
1.641380304557586101e+01 9.995658023185125529e-01
1.640894463843984852e+01 9.995654388534733759e-01
1.640409000324148892e+01 9.995650752653930660e-01
1.639923844886196491e+01 9.995647115028035712e-01
1.639439028683020538e+01 9.995643475893097873e-01
1.638954551271983462e+01 9.995639835248655292e-01
1.638470402128820780e+01 9.995636193018350157e-01
1.637986606180465543e+01 9.995632549392633459e-01
1.637503147376721202e+01 9.995628904253657243e-01
1.637020013052508816e+01 9.995625257508627959e-01
1.636537202648748490e+01 9.995621609155848075e-01
1.636054739299007466e+01 9.995617959372949946e-01
1.635572628248785421e+01 9.995614308202805942e-01
1.635090826827391908e+01 9.995610655324976834e-01
1.634609372656009540e+01 9.995607001027365657e-01
1.634128259966372454e+01 9.995603345269269413e-01
1.633647473646731285e+01 9.995599687938685474e-01
1.633167026873582373e+01 9.995596029138652527e-01
1.632686904925010296e+01 9.995592368759854685e-01
1.632207088929118299e+01 9.995588706660789580e-01
1.631727641613212754e+01 9.995585043323158558e-01
1.631248503446961351e+01 9.995581378295088637e-01
1.630769708334160129e+01 9.995577711838595780e-01
1.630291247387065923e+01 9.995574043888620919e-01
1.629813115448435568e+01 9.995570374408453418e-01
1.629335302971509236e+01 9.995566703327480873e-01
1.628857847950243709e+01 9.995563030940628479e-01
1.628380680675866188e+01 9.995559356714354138e-01
1.627903870520257001e+01 9.995555681185454011e-01
1.627427369021640047e+01 9.995552003983263489e-01
1.626951232765035371e+01 9.995548325547466417e-01
1.626475383784159590e+01 9.995544645278475748e-01
1.625999895228485315e+01 9.995540963744734553e-01
1.625524709161044967e+01 9.995537280500560451e-01
1.625049875750697126e+01 9.995533595937625693e-01
1.624575334538463522e+01 9.995529909589470074e-01
1.624101151515304409e+01 9.995526221971494651e-01
1.623627273397906023e+01 9.995522532672258542e-01
1.623153732057751242e+01 9.995518841942560018e-01
1.622680498225737722e+01 9.995515149556986056e-01
1.622207615849480433e+01 9.995511455861343375e-01
1.621735035433025729e+01 9.995507760471858960e-01
1.621262772094993210e+01 9.995504063509159653e-01
1.620790861560318774e+01 9.995500365255984843e-01
1.620319264353586419e+01 9.995496665405998460e-01
1.619847984397623364e+01 9.995492963992557156e-01
1.619377007801093171e+01 9.995489260909024010e-01
1.618906406190237135e+01 9.995485556721769305e-01
1.618436065318595141e+01 9.995481850534214674e-01
1.617966088065701413e+01 9.995478143159557405e-01
1.617496419365446414e+01 9.995474434166573552e-01
1.617027054139000697e+01 9.995470723517538847e-01
1.616558028489635390e+01 9.995467011500672738e-01
1.616089331053292710e+01 9.995463298029163557e-01
1.615620943381090413e+01 9.995459582959582701e-01
1.615152857580088508e+01 9.995455866231746089e-01
1.614685105670397292e+01 9.995452148102632606e-01
1.614217679655023829e+01 9.995448428511723993e-01
1.613750579401600760e+01 9.995444707460930944e-01
1.613283777413660047e+01 9.995440984733807710e-01
1.612817287169381331e+01 9.995437260440277472e-01
1.612351144685082360e+01 9.995433534870958869e-01
1.611885303461036401e+01 9.995429807657169041e-01
1.611419757257898056e+01 9.995426078751258325e-01
1.610954558063579967e+01 9.995422348572514659e-01
1.610489679932761575e+01 9.995418616916122989e-01
1.610025089324764735e+01 9.995414883515305604e-01
1.609560828514531750e+01 9.995411148712359806e-01
1.609096872800118305e+01 9.995407412311383410e-01
1.608633234404341650e+01 9.995403674413472217e-01
1.608169905841213065e+01 9.995399934961005650e-01
1.607706896079669079e+01 9.995396194029128045e-01
1.607244212616274481e+01 9.995392451681388568e-01
1.606781829272375361e+01 9.995388707708798837e-01
1.606319756578319868e+01 9.995384962199161949e-01
1.605858025728253580e+01 9.995381215408442044e-01
1.605396554318443236e+01 9.995377466670398725e-01
1.604935449034061890e+01 9.995373716854445423e-01
1.604474636699683288e+01 9.995369965368722243e-01
1.604014107758017715e+01 9.995366212137549722e-01
1.603553923823006500e+01 9.995362457665897260e-01
1.603094042092137173e+01 9.995358701607641727e-01
1.602634459772414388e+01 9.995354943942451609e-01
1.602175187893601915e+01 9.995351184763120456e-01
1.601716233885112572e+01 9.995347424133308456e-01
1.601257594916996752e+01 9.995343662032755150e-01
1.600799256044627938e+01 9.995339898341573104e-01
1.600341215094922021e+01 9.995336133044390170e-01
1.599883496214520306e+01 9.995332366342480901e-01
1.599426078392238715e+01 9.995328598065764680e-01
1.598968957671793234e+01 9.995324828184153354e-01
1.598512172991950919e+01 9.995321057021745448e-01
1.598055670646946957e+01 9.995317284137944513e-01
1.597599494093499750e+01 9.995313509894565573e-01
1.597143622945104013e+01 9.995309734125903400e-01
1.596688033555534858e+01 9.995305956638512734e-01
1.596232779158985693e+01 9.995302177876570493e-01
1.595777809514509116e+01 9.995298397425902426e-01
1.595323171908285431e+01 9.995294615682235317e-01
1.594868807647743836e+01 9.995290832160017569e-01
1.594414734963988423e+01 9.995287047013199366e-01
1.593960993026526474e+01 9.995283260571202755e-01
1.593507549722050598e+01 9.995279472569054136e-01
1.593054423720231760e+01 9.995275683165560920e-01
1.592601575615635312e+01 9.995271892033747996e-01
1.592149041944239585e+01 9.995268099482019775e-01
1.591696806904760919e+01 9.995264305380781034e-01
1.591244898649528494e+01 9.995260509969208229e-01
1.590793266949055607e+01 9.995256712828159973e-01
1.590341929049573899e+01 9.995252914104898467e-01
1.589890914053658122e+01 9.995249114047275452e-01
1.589440174393265437e+01 9.995245312257162729e-01
1.588989748214824438e+01 9.995241509058852003e-01
1.588539647146242295e+01 9.995237704553744384e-01
1.588089801246970900e+01 9.995233898153104146e-01
1.587640305037867883e+01 9.995230090659511513e-01
1.587191062815760745e+01 9.995226281265072732e-01
1.586742127167278937e+01 9.995222470417903793e-01
1.586293505917123525e+01 9.995218658187440264e-01
1.585845173319711776e+01 9.995214844357700468e-01
1.585397131154824457e+01 9.995211028946290321e-01
1.584949411842267608e+01 9.995207212232227745e-01
1.584501952374811395e+01 9.995203393680928139e-01
1.584054822022295816e+01 9.995199573886152100e-01
1.583607965899461867e+01 9.995195752381850207e-01
1.583161425681155698e+01 9.995191929527078578e-01
1.582715163503775990e+01 9.995188105000405443e-01
1.582269225639304011e+01 9.995184279201221322e-01
1.581823543326647297e+01 9.995180451542156064e-01
1.581378188289957976e+01 9.995176622641780417e-01
1.580933113484915609e+01 9.995172792098567793e-01
1.580488343062922851e+01 9.995168960123006485e-01
1.580043848350470093e+01 9.995165126470626493e-01
1.579599650554999535e+01 9.995161291326810638e-01
1.579155754765235997e+01 9.995157454738343716e-01
1.578712168828542062e+01 9.995153616776077943e-01
1.578268850585480365e+01 9.995149777077808606e-01
1.577825828949810827e+01 9.995145935896361244e-01
1.577383107575226262e+01 9.995142093266258243e-01
1.576940661119946441e+01 9.995138248970103501e-01
1.576498529123746195e+01 9.995134403354198893e-01
1.576056661690715544e+01 9.995130555987189469e-01
1.575615104694269064e+01 9.995126707271062561e-01
1.575173842297043336e+01 9.995122857070778410e-01
1.574732850809874130e+01 9.995119005182100391e-01
1.574292172952715596e+01 9.995115151980893398e-01
1.573851773605490223e+01 9.995111297162919684e-01
1.573411652998331434e+01 9.995107440732560189e-01
1.572971845433260363e+01 9.995103582993226654e-01
1.572532303741848558e+01 9.995099723533867886e-01
1.572093065863913885e+01 9.995095862690178690e-01
1.571654095054272560e+01 9.995092000141759803e-01
1.571215430427403525e+01 9.995088136235407150e-01
1.570777055143581435e+01 9.995084270825730366e-01
1.570338956343002579e+01 9.995080403801874791e-01
1.569901158201685121e+01 9.995076535379936455e-01
1.569463639750795103e+01 9.995072665377386922e-01
1.569026384543987440e+01 9.995068793650991879e-01
1.568589455426094759e+01 9.995064920760112770e-01
1.568152781016934227e+01 9.995061046074819044e-01
1.567716428112409410e+01 9.995057170190529972e-01
1.567280314135306973e+01 9.995053292376268050e-01
1.566844509688760567e+01 9.995049413262170335e-01
1.566408989461131540e+01 9.995045532625925766e-01
1.565973742558618653e+01 9.995041650372964437e-01
1.565538801804584068e+01 9.995037766798859913e-01
1.565104129993004278e+01 9.995033881574157952e-01
1.564669734711273108e+01 9.995029994769019099e-01
1.564235627874342072e+01 9.995026106492680418e-01
1.563801813539942565e+01 9.995022216784344993e-01
1.563368274825654325e+01 9.995018325495321765e-01
1.562935029244780694e+01 9.995014432785505054e-01
1.562502046560648594e+01 9.995010538385747934e-01
1.562069360994510880e+01 9.995006642606438785e-01
1.561636952483342533e+01 9.995002745269738753e-01
1.561204819987068504e+01 9.994998846368774448e-01
1.560772969805198329e+01 9.994994945962980548e-01
1.560341410960097441e+01 9.994991044136655178e-01
1.559910104720346524e+01 9.994987140542014314e-01
1.559479106266749682e+01 9.994983235681129674e-01
1.559048384928144948e+01 9.994979329279105595e-01
1.558617922975976100e+01 9.994975421177476615e-01
1.558187755778657113e+01 9.994971511699914934e-01
1.557757872495395013e+01 9.994967600750829240e-01
1.557328242435507271e+01 9.994963688053348783e-01
1.556898915219829505e+01 9.994959774062004421e-01
1.556469861808666089e+01 9.994955858514967817e-01
1.556041078537457878e+01 9.994951941381265970e-01
1.555612583359247658e+01 9.994948022827577772e-01
1.555184346880329294e+01 9.994944102587622892e-01
1.554756407436228827e+01 9.994940181014995151e-01
1.554328715771991476e+01 9.994936257660830270e-01
1.553901317546152150e+01 9.994932332946429021e-01
1.553474222198542520e+01 9.994928406961730571e-01
1.553047362919787666e+01 9.994924479095047554e-01
1.552620808629542815e+01 9.994920549983039582e-01
1.552194493936076469e+01 9.994916619025905336e-01
1.551768501896454211e+01 9.994912686992289963e-01
1.551342735509495263e+01 9.994908752989452028e-01
1.550917255422808516e+01 9.994904817579848277e-01
1.550492058498179127e+01 9.994900880737381810e-01
1.550067156552359648e+01 9.994896942574512666e-01
1.549642495385448981e+01 9.994893002591342945e-01
1.549218127583631244e+01 9.994889061278203757e-01
1.548794019190857263e+01 9.994885118322439643e-01
1.548370190483689157e+01 9.994881173915084460e-01
1.547946615813465598e+01 9.994877227819888299e-01
1.547523326727121606e+01 9.994873280333288479e-01
1.547100307393265517e+01 9.994869331310423100e-01
1.546677578553286914e+01 9.994865380947772771e-01
1.546255095519654077e+01 9.994861428830252859e-01
1.545832902455225621e+01 9.994857475373504219e-01
1.545410949760715091e+01 9.994853520115510870e-01
1.544989303777007450e+01 9.994849563680833215e-01
1.544567901030206691e+01 9.994845605476612160e-01
1.544146781528439050e+01 9.994841645881051839e-01
1.543725935417073813e+01 9.994837684804345201e-01
1.543305332990382084e+01 9.994833721969182960e-01
1.542885019169755623e+01 9.994829757801320103e-01
1.542464988102100421e+01 9.994825792248640539e-01
1.542045213271161863e+01 9.994821825063426868e-01
1.541625700552975964e+01 9.994817856303545023e-01
1.541206461241795367e+01 9.994813886078428578e-01
1.540787473814773811e+01 9.994809914186704169e-01
1.540368761187670721e+01 9.994805940848084935e-01
1.539950328941989532e+01 9.994801966118422865e-01
1.539532145720461465e+01 9.994797989702383090e-01
1.539114250774389347e+01 9.994794011975850490e-01
1.538696598070599819e+01 9.994790032503209076e-01
1.538279221126436802e+01 9.994786051606208144e-01
1.537862106170136300e+01 9.994782069156165072e-01
1.537445258949819049e+01 9.994778085210528351e-01
1.537028691928679081e+01 9.994774099891252650e-01
1.536612366895159631e+01 9.994770112835232867e-01
1.536196319066567284e+01 9.994766124382176153e-01
1.535780538469863643e+01 9.994762134439283408e-01
1.535365012301291365e+01 9.994758142886163155e-01
1.534949742549981622e+01 9.994754149744262683e-01
1.534534760378557294e+01 9.994750155316052265e-01
1.534120029603860047e+01 9.994746159256009399e-01
1.533705574460275223e+01 9.994742161800228564e-01
1.533291342529382462e+01 9.994738162445312435e-01
1.532877387564992944e+01 9.994734161712455212e-01
1.532463704700102092e+01 9.994730159557547733e-01
1.532050279406028892e+01 9.994726155842694748e-01
1.531637152165385096e+01 9.994722150962976892e-01
1.531224247849609021e+01 9.994718144192641374e-01
1.530811605907835293e+01 9.994714135916513698e-01
1.530399224092755084e+01 9.994710126115345927e-01
1.529987115873366932e+01 9.994706114922847773e-01
1.529575262576445560e+01 9.994702102159952473e-01
1.529163648204703385e+01 9.994698087672965192e-01
1.528752321064611053e+01 9.994694071935681379e-01
1.528341247867361297e+01 9.994690054625988695e-01
1.527930424236219054e+01 9.994686035703456151e-01
1.527519885508150743e+01 9.994682015516571649e-01
1.527109565840445171e+01 9.994677993422927953e-01
1.526699520927334852e+01 9.994673969970671035e-01
1.526289751825836127e+01 9.994669945173241254e-01
1.525880236785628163e+01 9.994665918819757300e-01
1.525470947790718057e+01 9.994661890636797885e-01
1.525061949589772325e+01 9.994657861264195642e-01
1.524653186083060596e+01 9.994653830151982721e-01
1.524244705313262571e+01 9.994649797776544720e-01
1.523836468449754733e+01 9.994645763757309398e-01
1.523428474112470532e+01 9.994641728082794829e-01
1.523020761017356861e+01 9.994637691138680280e-01
1.522613280399271751e+01 9.994633652444691041e-01
1.522206061201850957e+01 9.994629612289989140e-01
1.521799105579560774e+01 9.994625570698704164e-01
1.521392392226364265e+01 9.994621527461718946e-01
1.520985952789235540e+01 9.994617482896283045e-01
1.520579761942211050e+01 9.994613436753111424e-01
1.520173800566074540e+01 9.994609388843839204e-01
1.519768115478120940e+01 9.994605339637789854e-01
1.519362686830880982e+01 9.994601288939776174e-01
1.518957504803040237e+01 9.994597236654151340e-01
1.518552574234706576e+01 9.994593182831728040e-01
1.518147915481052657e+01 9.994589127679076590e-01
1.517743476598571384e+01 9.994585070677989291e-01
1.517339326810386169e+01 9.994581012525445285e-01
1.516935398653457767e+01 9.994576952546661008e-01
1.516531744073142818e+01 9.994572891266151338e-01
1.516128331623087178e+01 9.994568828370234970e-01
1.515725164268807212e+01 9.994564763891068404e-01
1.515322247295346614e+01 9.994560697884353750e-01
1.514919590771789970e+01 9.994556630454364266e-01
1.514517206986113607e+01 9.994552561728228257e-01
1.514115025311009433e+01 9.994548490993925283e-01
1.513713116111364698e+01 9.994544418965792820e-01
1.513311466660339377e+01 9.994540345517898272e-01
1.512910059647524363e+01 9.994536270477242246e-01
1.512508899480668134e+01 9.994532193890945937e-01
1.512107986199080578e+01 9.994528115761853737e-01
1.511707338351823715e+01 9.994524036281391410e-01
1.511306920899511752e+01 9.994519955095265695e-01
1.510906769211661604e+01 9.994515872566480663e-01
1.510506854533350918e+01 9.994511788404277786e-01
1.510107170501275320e+01 9.994507702545748495e-01
1.509707762005532317e+01 9.994503615452476897e-01
1.509308580650566789e+01 9.994499526631859254e-01
1.508909648384363500e+01 9.994495436310947278e-01
1.508510972056379273e+01 9.994491344562642654e-01
1.508112574382320759e+01 9.994487251623223045e-01
1.507714373921588979e+01 9.994483156658254819e-01
1.507316431693678282e+01 9.994479060297183359e-01
1.506918754873790611e+01 9.994474962616858305e-01
1.506521308675244697e+01 9.994470863261407656e-01
1.506124114708560491e+01 9.994466762456108988e-01
1.505727144104161930e+01 9.994462659905176682e-01
1.505330441567361177e+01 9.994458556073141375e-01
1.504933987683311258e+01 9.994454450762079167e-01
1.504537767660719716e+01 9.994450343821223992e-01
1.504141786917237944e+01 9.994446235308995785e-01
1.503746059063987595e+01 9.994442125369175089e-01
